CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME
1,1,45,11,25,1,seasonal,40.0,14.02,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,41,45,2,1,seasonal,35.0,16.09,0.0,none,0.0,0.0,0,same,same,10.0,1.0,1
1,1,51,56,30,1,peakload,40.0,13.49,0.0,none,0.0,3.0,0,different,different,12.5,0.0,1
1,1,37,56,60,1,seasonal,40.0,14.07,0.0,none,0.0,0.0,0,different,different,8.0,0.0,1
1,1,39,71,80,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,51,42,80,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,53,42,15,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,different,same,10.0,1.0,1
1,1,51,11,90,1,seasonal,40.0,8.33,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,20,1,peakload,40.0,13.24,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
0,0,53,42,5,1,peakload,40.0,17.5,0.0,high school/ged ,1.0,1.0,0,no_rep,no_rep,10.0,1.0,1
0,0,41,52,1,1,intermittent,40.0,7.25,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0
1,1,39,71,40,1,seasonal,35.0,8.46,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
0,1,53,56,90,1,peakload,40.0,11.3,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0
0,1,51,23,75,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,0,different,same,10.5,1.0,1
1,1,33,72,12,1,peakload,35.0,10.5,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,53,48,60,1,peakload,40.0,22.09,0.0,none,0.0,6.0,0,different,different,8.0,1.0,0
0,1,47,23,110,1,one-time occurrence,40.0,27.65,0.0,high school/ged ,0.0,24.0,0,different,same,10.5,1.0,1
1,1,35,72,1,1,peakload,40.0,16.53,0.0,none,0.0,6.0,0,same,same,8.0,1.0,1
1,1,35,72,1,1,peakload,40.0,14.0,0.0,none,0.0,0.0,0,same,same,8.0,1.0,1
0,1,35,72,8,1,seasonal,40.0,12.71,0.0,none,0.0,0.0,0,different,different,8.0,0.0,1
0,1,47,23,30,1,peakload,40.0,20.71,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0
1,1,51,31,65,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,0,different,same,8.0,1.0,1
1,1,51,31,600,1,peakload,35.0,10.87,0.0,none,0.0,0.0,0,different,different,16.0,0.0,1
1,1,37,71,36,1,peakload,35.0,12.81,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,35,71,30,1,seasonal,40.0,352.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,3,1,seasonal,40.0,15.15,0.0,none,0.0,3.0,0,different,same,10.5,1.0,1
0,0,39,81,1,1,one-time occurrence,40.0,10.0,0.0,associate's,12.0,10.0,0,no_rep,no_rep,8.0,1.0,1
0,0,35,72,1,1,seasonal,40.0,15.0,0.0,none,0.0,0.0,0,no_rep,no_rep,16.0,0.0,1
0,0,39,62,1,1,one-time occurrence,40.0,500.0,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0
1,1,35,72,15,1,seasonal,35.0,8.79,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
1,1,35,72,10,1,peakload,35.0,13.61,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
1,1,45,11,24,1,seasonal,35.0,16.25,0.0,none,0.0,0.0,0,different,different,7.5,1.0,0
1,1,45,11,23,1,seasonal,40.0,9.83,0.0,none,0.0,2.0,0,different,different,8.5,1.0,1
1,1,35,71,25,1,seasonal,40.0,9.34,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,45,11,21,1,peakload,40.0,12.0,0.0,none,0.0,3.0,0,different,different,9.5,1.0,1
1,1,45,11,55,1,peakload,35.0,12.0,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,1,45,11,30,1,seasonal,39.0,10.25,0.0,none,0.0,0.0,0,different,different,7.0,1.0,1
1,1,39,71,12,1,seasonal,35.0,11.05,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,51,33,25,1,peakload,40.0,19.72,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
0,1,51,33,15,1,peakload,40.0,19.96,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,51,31,45,1,seasonal,35.0,8.33,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
1,1,51,31,60,1,seasonal,40.0,8.33,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
1,1,51,31,50,1,seasonal,40.0,8.33,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
1,1,39,71,6,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,different,same,10.0,1.0,1
1,1,39,71,4,1,seasonal,40.0,15.15,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
1,1,51,31,200,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,0,different,same,8.0,1.0,1
1,1,35,71,2,1,peakload,40.0,9.29,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,39,71,7,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,different,same,10.0,1.0,1
1,1,45,11,29,1,seasonal,40.0,11.96,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,0,43,72,12,1,peakload,35.0,12.01,0.0,none,0.0,1.0,0,no_rep,no_rep,8.0,1.0,1
1,1,51,31,1,1,seasonal,40.0,22.25,0.0,none,0.0,24.0,0,different,different,12.0,1.0,1
1,1,51,31,3,1,seasonal,40.0,22.25,0.0,none,0.0,24.0,0,different,different,12.0,1.0,1
1,1,51,31,2,1,seasonal,40.0,19.6,0.0,none,0.0,24.0,0,different,different,12.0,1.0,1
1,1,35,71,16,1,seasonal,40.0,344.8,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,80,1,peakload,35.0,13.94,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,37,56,25,1,peakload,35.0,13.44,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,35,71,25,1,seasonal,40.0,12.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
0,0,53,48,10,1,intermittent,40.0,15.0,0.0,high school/ged ,0.0,3.0,1,no_rep,no_rep,9.0,1.0,0
1,1,37,72,40,1,peakload,35.0,14.13,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,35,72,20,1,peakload,35.0,11.0,0.0,none,0.0,0.0,0,different,same,9.5,1.0,1
1,1,51,31,7,1,seasonal,40.0,20.0,0.0,none,0.0,24.0,0,different,different,12.0,1.0,1
1,1,51,31,40,1,seasonal,40.0,11.31,0.0,none,0.0,3.0,0,different,different,8.0,0.0,1
1,1,27,32,14,1,seasonal,40.0,9.7,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,39,71,14,1,peakload,40.0,12.07,0.0,none,0.0,3.0,0,different,different,10.5,1.0,1
1,1,39,71,4,1,seasonal,40.0,12.28,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1
1,0,45,11,20,1,peakload,40.0,11.96,0.0,none,0.0,3.0,1,no_rep,no_rep,8.5,1.0,0
1,1,35,71,20,1,seasonal,40.0,339.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,16,1,seasonal,35.0,9.17,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
1,0,45,11,20,1,seasonal,40.0,13.34,0.0,none,0.0,3.0,1,no_rep,no_rep,8.5,1.0,0
1,1,49,81,1,1,seasonal,40.0,19.74,0.0,high school/ged ,0.0,24.0,0,different,different,9.0,1.0,1
1,1,39,71,11,1,seasonal,40.0,12.63,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1
1,1,39,71,1,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,different,same,10.0,1.0,1
1,1,39,71,5,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,different,same,8.0,1.0,1
1,1,39,71,9,1,peakload,40.0,15.15,0.0,none,0.0,3.0,0,different,same,10.5,1.0,1
1,1,37,56,110,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,39,71,14,1,seasonal,40.0,362.8,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,45,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,37,56,20,1,seasonal,40.0,14.63,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,39,71,90,1,seasonal,40.0,361.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,40,1,seasonal,40.0,378.8,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,47,33,130,1,one-time occurrence,40.0,23.66,0.0,none,0.0,24.0,0,different,same,8.0,1.0,1
1,1,37,72,10,1,peakload,35.0,10.55,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1
1,1,37,56,48,1,peakload,35.0,13.98,0.0,none,0.0,0.0,0,different,different,8.75,1.0,1
1,1,37,56,35,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,45,1,peakload,40.0,13.23,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,39,71,2,1,peakload,40.0,15.87,0.0,none,0.0,1.0,0,different,same,8.0,1.0,1
1,1,53,31,30,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,8,1,seasonal,40.0,13.06,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,0,35,72,2,1,seasonal,40.0,13.25,0.0,none,0.0,12.0,0,no_rep,no_rep,11.0,0.0,1
1,1,35,71,15,1,peakload,35.0,13.0,0.0,high school/ged ,0.0,6.0,0,different,different,13.0,0.0,1
1,1,37,56,24,1,seasonal,40.0,11.83,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,35,71,11,1,peakload,35.0,14.91,0.0,high school/ged ,0.0,6.0,0,different,different,14.5,0.0,1
1,1,51,81,25,1,peakload,40.0,12.8,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,0,39,11,1,1,seasonal,13.0,13.0,0.0,none,0.0,24.0,0,no_rep,no_rep,9.0,1.0,1
1,1,39,71,38,1,seasonal,35.0,9.09,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
1,1,39,71,32,1,seasonal,35.0,8.54,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
1,1,39,71,50,1,seasonal,35.0,9.0,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,23,7,1,one-time occurrence,40.0,18.42,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,39,61,9,1,seasonal,35.0,13.97,0.0,associate's,0.0,0.0,0,different,different,7.0,0.0,0
1,1,39,61,17,1,seasonal,35.0,12.16,0.0,associate's,0.0,0.0,0,different,different,7.0,0.0,0
0,1,53,56,150,1,peakload,40.0,11.91,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0
1,1,47,56,5,1,seasonal,40.0,13.54,0.0,none,0.0,6.0,0,different,same,9.0,1.0,1
1,1,53,33,16,1,one-time occurrence,40.0,15.29,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,39,71,45,1,seasonal,35.0,9.23,0.0,none,0.0,0.0,0,different,different,8.0,0.0,0
1,1,37,72,12,1,peakload,35.0,14.9,0.0,none,0.0,12.0,0,different,different,8.5,1.0,1
1,1,51,31,40,1,seasonal,35.0,8.33,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
1,0,45,11,30,1,seasonal,40.0,15.06,0.0,none,0.0,3.0,0,no_rep,no_rep,8.0,1.0,0
1,1,35,71,2,1,peakload,40.0,9.55,0.0,none,0.0,6.0,0,different,different,8.0,1.0,1
1,1,35,71,43,1,seasonal,40.0,349.2,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,3,1,seasonal,40.0,12.63,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1
1,1,39,71,37,1,seasonal,40.0,9.87,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,49,32,20,1,peakload,35.0,29.84,0.0,none,0.0,0.0,0,different,same,7.0,1.0,1
1,1,51,31,4,1,seasonal,40.0,17.0,0.0,none,0.0,24.0,0,different,different,12.0,1.0,1
1,1,45,11,25,1,peakload,40.0,13.37,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,51,31,120,1,seasonal,35.0,8.33,0.0,none,0.0,1.0,0,different,same,8.0,1.0,1
1,1,39,61,5,1,seasonal,35.0,13.31,0.0,associate's,0.0,0.0,0,different,different,7.0,0.0,0
1,1,39,71,2,1,peakload,40.0,15.15,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
1,1,45,11,200,1,peakload,40.0,11.96,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,0,37,11,60,1,peakload,35.0,10.74,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,1
1,1,41,72,12,1,seasonal,35.0,15.07,0.0,none,0.0,0.0,0,different,different,7.0,0.0,0
1,0,45,11,50,1,seasonal,35.0,11.32,0.0,none,0.0,3.0,0,no_rep,no_rep,7.0,1.0,1
1,1,47,56,2,1,peakload,40.0,15.28,5.0,none,0.0,12.0,0,different,different,8.0,1.0,1
1,1,39,71,1,1,seasonal,40.0,15.87,0.0,none,0.0,3.0,0,different,same,10.5,1.0,1
1,1,39,71,1,1,seasonal,40.0,15.87,0.0,none,0.0,3.0,0,different,same,10.5,1.0,1
1,1,39,71,30,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,45,11,65,1,peakload,35.0,12.0,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,0,37,54,18,1,seasonal,40.0,16.36,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0
1,1,39,71,20,1,seasonal,40.0,340.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,25,1,peakload,35.0,14.52,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,37,56,50,1,peakload,35.0,13.91,0.0,none,0.0,3.0,0,different,different,9.5,1.0,1
1,1,37,56,15,1,peakload,35.0,13.02,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,37,56,30,1,peakload,35.0,14.73,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,39,71,30,1,seasonal,40.0,480.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,30,1,seasonal,40.0,391.2,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,25,1,peakload,35.0,12.56,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,39,71,40,1,seasonal,35.0,9.17,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
1,1,39,71,59,1,seasonal,35.0,8.72,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
1,1,35,71,10,1,seasonal,40.0,10.58,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,51,31,7,1,seasonal,40.0,14.5,0.0,none,0.0,24.0,0,different,different,9.0,1.0,1
1,1,37,56,15,1,peakload,35.0,16.81,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,39,71,45,1,seasonal,40.0,371.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,25,1,peakload,35.0,14.32,0.0,none,0.0,3.0,0,different,same,7.5,1.0,1
1,1,37,56,40,1,peakload,35.0,14.24,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,37,56,50,1,peakload,40.0,13.23,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1
1,1,39,71,40,1,seasonal,40.0,353.2,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,35,71,7,1,seasonal,40.0,9.53,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
0,0,53,54,20,1,peakload,70.0,1000.0,0.0,none,0.0,24.0,0,no_rep,no_rep,10.0,1.0,0
1,1,35,71,6,1,seasonal,35.0,8.87,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,35,71,4,1,seasonal,35.0,8.62,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,45,11,150,1,seasonal,40.0,15.06,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0
1,1,45,11,30,1,peakload,40.0,11.96,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
0,0,37,56,5,1,seasonal,40.0,12.67,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
1,1,35,71,8,1,seasonal,40.0,339.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,35,71,16,1,seasonal,40.0,345.2,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,39,71,50,1,seasonal,40.0,341.6,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,37,56,7,1,peakload,35.0,11.98,0.0,none,0.0,4.0,0,different,different,8.5,1.0,1
1,1,37,11,1,1,peakload,35.0,13.17,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,35,71,80,1,seasonal,35.0,8.44,0.0,none,0.0,0.0,0,different,different,7.0,0.0,1
1,1,37,72,32,1,seasonal,40.0,11.76,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,0,53,48,6,1,seasonal,40.0,1000.0,0.0,high school/ged ,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0
1,1,51,31,20,1,seasonal,35.0,8.27,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
1,1,51,31,2,1,seasonal,40.0,17.0,0.0,none,0.0,24.0,0,different,different,12.0,1.0,1
0,1,37,56,6,1,peakload,40.0,14.73,0.0,none,0.0,1.0,0,same,same,9.0,1.0,1
0,0,53,54,55,1,peakload,50.0,1000.0,0.0,high school/ged ,0.0,36.0,0,no_rep,no_rep,10.0,1.0,0
0,1,37,56,3,1,seasonal,40.0,17.5,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,37,56,14,1,seasonal,40.0,14.55,0.0,none,0.0,0.0,0,different,different,8.0,1.0,0
1,1,39,71,2,1,peakload,40.0,15.87,0.0,none,0.0,1.0,0,different,same,10.0,1.0,1
1,0,51,31,5,1,seasonal,40.0,10.87,0.0,none,0.0,24.0,0,no_rep,no_rep,9.0,1.0,1
1,1,39,71,35,1,seasonal,40.0,8.48,0.0,none,0.0,0.0,0,different,same,8.0,0.0,0
1,1,51,31,70,1,peakload,35.0,9.65,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,56,15,1,peakload,35.0,13.69,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,37,56,12,1,peakload,35.0,14.03,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1
1,1,37,71,10,1,peakload,35.0,13.0,0.0,none,0.0,12.0,0,different,different,9.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,14.52,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,37,56,28,1,seasonal,35.0,14.12,0.0,none,0.0,0.0,0,different,different,7.5,1.0,1
1,1,37,56,70,1,peakload,40.0,12.54,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,39,71,7,1,seasonal,40.0,12.63,0.0,none,0.0,1.0,1,different,different,12.0,1.0,1
1,1,51,33,15,1,seasonal,40.0,15.49,0.0,none,0.0,1.0,0,same,same,9.0,1.0,1
1,1,39,71,4,1,peakload,40.0,15.87,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
1,1,39,71,17,1,peakload,35.0,13.05,0.0,none,0.0,0.0,0,different,same,7.0,1.0,1
1,1,45,11,14,1,seasonal,40.0,15.06,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,56,33,1,seasonal,35.0,14.12,0.0,none,0.0,0.0,0,different,different,7.5,1.0,1
1,1,39,71,27,1,seasonal,40.0,355.2,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,45,11,24,1,seasonal,40.0,12.16,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,39,71,12,1,seasonal,40.0,355.2,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,37,56,11,1,peakload,35.0,16.77,0.0,none,0.0,12.0,0,different,same,8.5,1.0,1
1,1,53,11,4,1,peakload,35.0,9.07,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,39,71,36,1,seasonal,40.0,361.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,39,71,8,1,seasonal,40.0,363.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,53,44,4,1,peakload,35.0,11.63,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
1,1,39,11,4,1,peakload,35.0,12.56,0.0,none,0.0,0.0,0,same,same,8.0,1.0,1
1,1,37,11,5,1,peakload,40.0,14.41,0.0,none,0.0,0.0,0,different,different,12.0,1.0,1
1,1,35,72,22,1,peakload,35.0,9.37,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,39,71,8,1,seasonal,35.0,9.82,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,37,56,21,1,peakload,35.0,13.91,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,35,71,6,1,seasonal,35.0,8.63,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,37,56,258,1,peakload,35.0,13.44,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,51,72,10,1,peakload,35.0,9.52,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,35,72,4,1,peakload,35.0,11.0,0.0,none,0.0,6.0,0,different,different,8.0,1.0,1
1,0,45,11,68,1,seasonal,35.0,12.38,0.0,none,0.0,0.0,0,no_rep,no_rep,10.0,1.0,1
0,1,11,33,3,1,intermittent,40.0,46.0,5.0,none,0.0,12.0,0,different,same,12.0,1.0,1
1,1,39,71,8,1,peakload,40.0,15.87,0.0,none,0.0,1.0,0,different,same,9.5,1.0,1
1,1,37,56,12,1,seasonal,40.0,13.08,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
1,1,35,72,16,1,peakload,35.0,10.8,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,37,72,31,1,peakload,35.0,10.31,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
1,1,39,71,12,1,peakload,35.0,8.97,0.0,none,0.0,0.0,0,different,different,7.5,1.0,0
1,1,39,71,10,1,peakload,35.0,10.23,0.0,none,0.0,0.0,0,different,different,8.0,1.0,0
1,1,37,56,22,1,peakload,35.0,13.42,0.0,none,0.0,1.0,0,different,same,8.5,1.0,1
1,1,39,61,16,1,peakload,35.0,16.13,0.0,none,0.0,12.0,0,different,same,4.0,0.0,0
1,1,39,71,30,1,seasonal,40.0,480.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,45,11,48,1,seasonal,40.0,11.96,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
1,1,35,71,7,1,seasonal,40.0,348.0,0.0,none,0.0,0.0,0,different,same,9.0,0.0,0
1,1,37,56,4,1,peakload,40.0,13.42,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1
1,1,39,71,20,1,seasonal,40.0,9.45,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
1,1,37,56,50,1,seasonal,40.0,13.58,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
1,1,49,23,3,1,peakload,40.0,12.03,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,1,37,56,3,1,peakload,35.0,10.89,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1
1,1,45,42,60,1,peakload,40.0,11.73,0.0,none,0.0,0.0,0,same,same,8.5,1.0,1
1,1,37,56,30,1,peakload,40.0,13.23,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1
1,1,45,42,65,1,peakload,40.0,11.73,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,45,42,60,1,peakload,40.0,11.73,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
1,1,37,56,48,1,peakload,40.0,13.23,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
0,0,49,51,10,1,peakload,40.0,20.0,0.0,high school/ged ,0.0,48.0,0,no_rep,no_rep,12.5,0.0,1
1,1,37,56,6,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0
1,1,39,11,6,1,peakload,35.0,12.56,0.0,none,0.0,0.0,0,same,same,8.0,1.0,1
1,1,45,11,37,1,peakload,35.0,10.06,0.0,none,0.0,0.0,0,different,same,9.5,1.0,1
1,1,35,71,6,1,seasonal,35.0,8.79,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,39,71,20,1,seasonal,35.0,9.48,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
1,1,37,56,40,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,49,53,2,1,seasonal,40.0,19.8,0.0,none,0.0,12.0,0,different,different,9.0,1.0,0
1,1,37,56,6,1,peakload,40.0,12.95,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
1,1,51,31,6,1,seasonal,40.0,16.65,0.0,none,0.0,24.0,0,different,different,12.0,1.0,1
1,1,37,56,50,0,seasonal,40.0,13.52,0.0,none,0.0,0.0,0,different,different,8.0,0.0,1
1,1,45,11,30,1,peakload,40.0,12.0,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,1,51,31,4,1,seasonal,40.0,8.33,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
1,1,37,56,110,1,peakload,40.0,11.13,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,42,35,1,peakload,35.0,22.4,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,45,42,8,1,peakload,40.0,11.73,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,37,72,35,1,peakload,35.0,10.13,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,23,45,1,peakload,40.0,14.95,0.0,none,0.0,0.0,0,different,same,9.0,1.0,0
1,1,39,71,16,1,peakload,35.0,12.2,0.0,none,0.0,0.0,0,different,different,7.5,1.0,0
1,1,37,56,30,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,different,same,9.5,1.0,1
1,1,47,23,8,1,peakload,35.0,14.56,0.0,none,0.0,0.0,0,different,different,7.0,1.0,1
0,1,37,56,60,1,seasonal,40.0,15.08,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
1,1,37,56,8,1,peakload,40.0,15.73,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
0,1,47,23,22,1,peakload,40.0,15.07,0.0,none,0.0,0.0,0,different,same,9.0,1.0,0
1,1,37,72,24,1,peakload,35.0,10.75,0.0,none,0.0,3.0,0,different,different,10.0,1.0,0
